Data Sorteio;Bola1;Bola2;Bola3;Bola4;Bola5;Bola6;Bola7;Time Coraá∆o;;;;;;;;;;;;;;;;;
16/12/2021;16;19;31;53;64;71;76;CRB;;;;;;;;;;;;;;;;;
18/12/2021;3;33;38;40;41;70;75;RIO BRANCO;;;;;;;;;;;;;;;;;
21/12/2021;24;25;39;45;47;58;74;NAUTICO;;;;;;;;;;;;;;;;;
23/12/2021;14;23;31;35;42;69;80;RIVER;;;;;;;;;;;;;;;;;
28/12/2021;7;14;20;48;58;78;79;JI-PARANA;;;;;;;;;;;;;;;;;
30/12/2021;4;6;37;49;57;60;72;SERGIPE;;;;;;;;;;;;;;;;;
06/01/2022;25;27;31;35;45;52;77;SANTO ANDRE;;;;;;;;;;;;;;;;;
08/01/2022;9;12;20;35;38;39;73;CRUZEIRO;;;;;;;;;;;;;;;;;
11/01/2022;7;11;21;26;61;65;68;GUARANI;;;;;;;;;;;;;;;;;
13/01/2022;1;6;23;28;42;48;72;SAO CAETANO;;;;;;;;;;;;;;;;;
15/01/2022;9;15;16;34;42;70;79;SERGIPE;;;;;;;;;;;;;;;;;
18/01/2022;9;11;23;31;35;43;69;RIO BRANCO;;;;;;;;;;;;;;;;;
20/01/2022;3;29;43;50;51;66;71;INTER LIMEIRA;;;;;;;;;;;;;;;;;
22/01/2022;6;25;40;45;51;66;78;UBERLANDIA;;;;;;;;;;;;;;;;;
25/01/2022;15;37;48;54;63;67;76;GREMIO;;;;;;;;;;;;;;;;;
27/01/2022;4;34;58;59;66;67;74;SANTO ANDRE;;;;;;;;;;;;;;;;;
29/01/2022;5;10;20;41;59;64;70;GREMIO;;;;;;;;;;;;;;;;;
01/02/2022;2;7;8;34;40;43;80;GAMA;;;;;;;;;;;;;;;;;
03/02/2022;6;12;14;21;49;55;78;BARUERI;;;;;;;;;;;;;;;;;
05/02/2022;1;2;12;26;49;52;54;UBERLANDIA;;;;;;;;;;;;;;;;;
08/02/2022;7;11;14;30;31;36;54;JI-PARANA;;;;;;;;;;;;;;;;;
10/02/2022;12;13;23;35;39;48;70;SANTOS;;;;;;;;;;;;;;;;;
12/02/2022;2;6;18;26;34;41;78;PAULISTA;;;;;;;;;;;;;;;;;
15/02/2022;1;6;12;29;38;45;59;LONDRINA;;;;;;;;;;;;;;;;;
17/02/2022;11;55;69;72;75;78;79;CRUZEIRO;;;;;;;;;;;;;;;;;
19/02/2022;2;10;13;52;60;63;79;RIVER;;;;;;;;;;;;;;;;;
22/02/2022;4;18;33;48;56;70;79;GUARANI;;;;;;;;;;;;;;;;;
24/02/2022;2;9;14;24;51;55;61;RIO BRANCO;;;;;;;;;;;;;;;;;
26/02/2022;2;15;21;25;40;48;68;VILLA NOVA;;;;;;;;;;;;;;;;;
03/03/2022;27;40;47;65;67;72;78;FORTALEZA;;;;;;;;;;;;;;;;;
05/03/2022;1;3;21;30;48;59;65;JUVENTUDE;;;;;;;;;;;;;;;;;
08/03/2022;4;6;27;48;61;64;77;GOIAS;;;;;;;;;;;;;;;;;
10/03/2022;7;9;15;44;55;59;68;CRICIUMA;;;;;;;;;;;;;;;;;
12/03/2022;9;20;25;29;34;42;69;BOTAFOGO;;;;;;;;;;;;;;;;;
15/03/2022;8;12;19;30;33;70;71;PAULISTA;;;;;;;;;;;;;;;;;
17/03/2022;6;25;26;27;30;58;73;CRB;;;;;;;;;;;;;;;;;
19/03/2022;3;14;17;45;46;63;70;ABC;;;;;;;;;;;;;;;;;
22/03/2022;11;26;38;47;56;61;68;BOTAFOGO;;;;;;;;;;;;;;;;;
24/03/2022;12;17;27;35;58;62;65;MARILIA;;;;;;;;;;;;;;;;;
26/03/2022;4;23;32;47;49;64;66;SAMP CORREA;;;;;;;;;;;;;;;;;
29/03/2022;32;43;52;54;69;71;78;ATHLETICO;;;;;;;;;;;;;;;;;
31/03/2022;5;33;35;38;40;56;70;MOTO CLUBE;;;;;;;;;;;;;;;;;
02/04/2022;5;9;20;38;52;54;61;BANGU;;;;;;;;;;;;;;;;;
05/04/2022;3;34;36;43;57;66;76;BOTAFOGO;;;;;;;;;;;;;;;;;
07/04/2022;27;31;46;49;58;68;71;JUVENTUS;;;;;;;;;;;;;;;;;
09/04/2022;9;16;27;36;48;61;64;JI-PARANA;;;;;;;;;;;;;;;;;
12/04/2022;5;17;27;48;51;67;79;PARANA;;;;;;;;;;;;;;;;;
14/04/2022;1;16;33;68;75;77;80;RB BRAGANTINO;;;;;;;;;;;;;;;;;
16/04/2022;1;6;15;21;42;77;79;RIO BRANCO;;;;;;;;;;;;;;;;;
19/04/2022;19;22;35;39;49;68;69;SAMP CORREA;;;;;;;;;;;;;;;;;
23/04/2022;1;16;28;48;63;79;80;FORTALEZA;;;;;;;;;;;;;;;;;
26/04/2022;31;45;51;59;61;67;69;AMERICA;;;;;;;;;;;;;;;;;
28/04/2022;4;19;30;49;62;67;70;BAHIA;;;;;;;;;;;;;;;;;
30/04/2022;15;16;28;55;59;62;78;PALMAS;;;;;;;;;;;;;;;;;
07/05/2022;7;18;23;43;50;67;74;SANTOS;;;;;;;;;;;;;;;;;
10/05/2022;3;6;15;20;21;34;42;VASCO DA GAMA;;;;;;;;;;;;;;;;;
12/05/2022;24;35;43;59;61;68;74;CUIABA;;;;;;;;;;;;;;;;;
14/05/2022;26;27;33;40;59;61;72;OPERARIO;;;;;;;;;;;;;;;;;
17/05/2022;5;12;28;33;45;69;76;OPERARIO;;;;;;;;;;;;;;;;;
19/05/2022;2;6;27;40;63;68;78;FERROVIARIO;;;;;;;;;;;;;;;;;
21/05/2022;12;25;28;56;64;65;71;NAUTICO;;;;;;;;;;;;;;;;;
24/05/2022;9;17;26;57;60;76;77;SANTA CRUZ;;;;;;;;;;;;;;;;;
26/05/2022;6;8;15;26;41;44;74;CAXIAS;;;;;;;;;;;;;;;;;
28/05/2022;17;27;33;36;57;64;74;BOTAFOGO;;;;;;;;;;;;;;;;;
31/05/2022;6;8;23;30;39;45;56;PARANA;;;;;;;;;;;;;;;;;
02/06/2022;3;7;24;28;34;49;58;SAMP CORREA;;;;;;;;;;;;;;;;;
04/06/2022;4;39;49;51;53;62;73;NOVORIZONTINO;;;;;;;;;;;;;;;;;
07/06/2022;2;16;20;25;33;37;71;VILA NOVA;;;;;;;;;;;;;;;;;
09/06/2022;1;13;14;35;37;57;66;NOVORIZONTINO;;;;;;;;;;;;;;;;;
11/06/2022;3;10;12;20;54;55;71;GREMIO;;;;;;;;;;;;;;;;;
14/06/2022;9;53;54;65;70;71;72;FERROVIARIA;;;;;;;;;;;;;;;;;
18/06/2022;1;8;18;51;63;73;76;PONTE PRETA;;;;;;;;;;;;;;;;;
21/06/2022;3;16;21;25;60;66;71;JUAZEIRENSE;;;;;;;;;;;;;;;;;
23/06/2022;5;11;24;26;41;43;79;VASCO DA GAMA;;;;;;;;;;;;;;;;;
25/06/2022;2;10;29;35;46;48;59;BRAGANTINO;;;;;;;;;;;;;;;;;
28/06/2022;11;40;46;54;59;60;72;FERROVIARIA;;;;;;;;;;;;;;;;;
30/06/2022;1;32;38;51;54;59;65;MIRASSOL;;;;;;;;;;;;;;;;;
02/07/2022;7;28;31;41;50;59;66;MOTO CLUB;;;;;;;;;;;;;;;;;
05/07/2022;1;47;55;56;57;64;78;MOTO CLUB;;;;;;;;;;;;;;;;;
07/07/2022;1;7;12;41;55;66;72;NAUTICO;;;;;;;;;;;;;;;;;
09/07/2022;30;32;40;44;67;74;77;MANAUS;;;;;;;;;;;;;;;;;
12/07/2022;28;32;39;44;45;67;73;SAMP CORREA;;;;;;;;;;;;;;;;;
14/07/2022;34;44;56;59;67;70;77;ATHLETICO;;;;;;;;;;;;;;;;;
16/07/2022;6;14;17;29;38;62;79;JUVENTUDE;;;;;;;;;;;;;;;;;
19/07/2022;11;21;27;37;58;64;65;PONTE PRETA;;;;;;;;;;;;;;;;;
21/07/2022;17;22;29;32;44;50;71;VILA NOVA;;;;;;;;;;;;;;;;;
23/07/2022;14;27;45;57;59;65;80;ATLETICO;;;;;;;;;;;;;;;;;
26/07/2022;4;18;30;34;47;56;75;BAHIA;;;;;;;;;;;;;;;;;
28/07/2022;17;18;25;44;63;69;71;CSA;;;;;;;;;;;;;;;;;
30/07/2022;6;12;26;31;36;44;62;FIGUEIRENSE;;;;;;;;;;;;;;;;;
02/08/2022;5;14;18;23;36;66;69;ATLETICO;;;;;;;;;;;;;;;;;
04/08/2022;15;25;27;30;44;53;74;VITORIA;;;;;;;;;;;;;;;;;
06/08/2022;2;13;28;49;50;62;75;FLORESTA;;;;;;;;;;;;;;;;;
09/08/2022;4;9;13;20;41;42;65;MOTO CLUB;;;;;;;;;;;;;;;;;
11/08/2022;6;12;39;42;49;50;65;FORTALEZA;;;;;;;;;;;;;;;;;
13/08/2022;6;8;29;33;49;63;68;ITUANO;;;;;;;;;;;;;;;;;
16/08/2022;2;14;21;32;53;69;72;MIRASSOL;;;;;;;;;;;;;;;;;
18/08/2022;4;23;31;33;43;46;55;CAMPINENSE;;;;;;;;;;;;;;;;;
20/08/2022;8;17;28;35;49;70;71;APARECIDENSE;;;;;;;;;;;;;;;;;
23/08/2022;8;10;37;55;61;77;79;FLUMINENSE;;;;;;;;;;;;;;;;;
25/08/2022;15;16;26;30;32;67;80;SPORT;;;;;;;;;;;;;;;;;
27/08/2022;15;27;30;41;46;49;58;YPIRANGA;;;;;;;;;;;;;;;;;
30/08/2022;4;8;31;36;47;55;80;ATLETICO;;;;;;;;;;;;;;;;;
01/09/2022;24;25;29;37;38;56;73;CAMPINENSE;;;;;;;;;;;;;;;;;
03/09/2022;3;14;52;56;70;73;78;NAUTICO;;;;;;;;;;;;;;;;;
06/09/2022;24;25;30;35;40;45;47;AMERICA;;;;;;;;;;;;;;;;;
08/09/2022;5;14;34;44;55;56;61;FORTALEZA;;;;;;;;;;;;;;;;;
10/09/2022;10;16;20;26;41;42;60;PALMEIRAS;;;;;;;;;;;;;;;;;
13/09/2022;6;20;27;45;51;73;76;LUVERDENSE;;;;;;;;;;;;;;;;;
15/09/2022;2;4;9;30;38;51;65;FERROVIARIO;;;;;;;;;;;;;;;;;
17/09/2022;11;13;18;23;29;43;45;CAXIAS;;;;;;;;;;;;;;;;;
20/09/2022;9;20;27;40;44;48;69;AMERICA;;;;;;;;;;;;;;;;;
22/09/2022;9;14;15;17;27;49;75;FLUMINENSE;;;;;;;;;;;;;;;;;
24/09/2022;13;22;39;63;72;75;80;AMERICA;;;;;;;;;;;;;;;;;
27/09/2022;13;14;27;33;46;49;60;BOTAFOGO;;;;;;;;;;;;;;;;;
29/09/2022;12;19;41;59;60;74;77;ITUANO;;;;;;;;;;;;;;;;;
01/10/2022;6;12;34;41;47;48;73;FLAMENGO;;;;;;;;;;;;;;;;;
04/10/2022;18;23;34;39;41;47;54;MANAUS;;;;;;;;;;;;;;;;;
06/10/2022;23;32;41;53;57;64;68;ITUANO;;;;;;;;;;;;;;;;;
08/10/2022;33;46;48;56;70;76;79;BRASIL;;;;;;;;;;;;;;;;;
11/10/2022;1;16;33;39;53;68;79;ATLETICO;;;;;;;;;;;;;;;;;
13/10/2022;24;34;53;54;61;67;71;APARECIDENSE;;;;;;;;;;;;;;;;;
15/10/2022;11;19;27;29;35;69;76;SAO JOSE;;;;;;;;;;;;;;;;;
18/10/2022;5;14;21;22;37;69;73;ITUANO;;;;;;;;;;;;;;;;;
20/10/2022;10;12;22;40;60;61;73;BAHIA;;;;;;;;;;;;;;;;;
22/10/2022;8;17;24;35;40;47;56;PALMEIRAS;;;;;;;;;;;;;;;;;
25/10/2022;8;16;17;33;36;64;70;ATLETICO;;;;;;;;;;;;;;;;;
27/10/2022;20;24;32;35;52;69;74;BOTAFOGO;;;;;;;;;;;;;;;;;
29/10/2022;5;6;7;24;41;51;55;TREZE;;;;;;;;;;;;;;;;;
01/11/2022;10;20;31;38;42;61;64;FIGUEIRENSE;;;;;;;;;;;;;;;;;
03/11/2022;10;14;26;32;44;53;72;CRUZEIRO;;;;;;;;;;;;;;;;;
05/11/2022;4;20;21;36;55;59;73;BAHIA;;;;;;;;;;;;;;;;;
08/11/2022;15;22;27;29;50;64;77;VASCO DA GAMA;;;;;;;;;;;;;;;;;
10/11/2022;1;21;30;52;55;59;62;LUVERDENSE;;;;;;;;;;;;;;;;;
12/11/2022;36;37;39;44;62;65;74;SAO BENTO;;;;;;;;;;;;;;;;;
17/11/2022;8;20;31;49;62;68;77;CHAPECOENSE;;;;;;;;;;;;;;;;;
19/11/2022;3;20;27;31;43;44;63;FLUMINENSE;;;;;;;;;;;;;;;;;
22/11/2022;18;30;33;41;54;63;75;SAO PAULO;;;;;;;;;;;;;;;;;
24/11/2022;7;41;44;49;53;56;57;VOLTA REDONDA;;;;;;;;;;;;;;;;;
26/11/2022;1;18;20;22;35;36;64;BRASILIENSE;;;;;;;;;;;;;;;;;
29/11/2022;7;35;50;53;59;65;78;MIRASSOL;;;;;;;;;;;;;;;;;
01/12/2022;2;9;15;25;37;69;76;TREZE;;;;;;;;;;;;;;;;;
03/12/2022;6;11;16;28;61;62;72;JUVENTUDE;;;;;;;;;;;;;;;;;
06/12/2022;13;18;33;43;44;72;76;BRASIL;;;;;;;;;;;;;;;;;
08/12/2022;1;5;37;46;51;64;69;SAORAIMUNDO;;;;;;;;;;;;;;;;;
10/12/2022;5;13;20;31;46;51;55;ATLETICO;;;;;;;;;;;;;;;;;
13/12/2022;5;18;19;39;46;56;70;INTERNACIONAL;;;;;;;;;;;;;;;;;
15/12/2022;14;20;30;39;65;71;79;FLUMINENSE;;;;;;;;;;;;;;;;;
17/12/2022;9;11;17;47;55;67;72;VOLTA REDONDA;;;;;;;;;;;;;;;;;
20/12/2022;14;37;39;42;47;51;78;JACUIPENSE;;;;;;;;;;;;;;;;;
22/12/2022;3;10;13;36;40;68;79;BAHIA;;;;;;;;;;;;;;;;;
24/12/2022;6;13;14;36;62;72;74;SAMP CORREA;;;;;;;;;;;;;;;;;
27/12/2022;54;57;60;63;68;74;80;CUIABA;;;;;;;;;;;;;;;;;
29/12/2022;21;23;27;32;40;54;68;GOIAS;;;;;;;;;;;;;;;;;
31/12/2022;11;14;22;35;38;52;64;BOAVISTA;;;;;;;;;;;;;;;;;
03/01/2023;25;27;32;48;51;68;77;CSA;;;;;;;;;;;;;;;;;
05/01/2023;4;7;15;25;40;77;80;SPORT;;;;;;;;;;;;;;;;;
07/01/2023;9;16;25;26;29;46;66;ATLETICO;;;;;;;;;;;;;;;;;
10/01/2023;19;28;30;40;45;55;66;CAXIAS;;;;;;;;;;;;;;;;;
12/01/2023;5;11;21;25;30;47;59;AMERICA;;;;;;;;;;;;;;;;;
14/01/2023;8;39;41;45;52;69;73;MIRASSOL;;;;;;;;;;;;;;;;;
17/01/2023;2;11;20;22;31;74;77;INTERNACIONAL;;;;;;;;;;;;;;;;;
19/01/2023;5;8;41;55;60;62;68;OESTE;;;;;;;;;;;;;;;;;
21/01/2023;7;22;26;47;69;73;79;FLAMENGO;;;;;;;;;;;;;;;;;
24/01/2023;5;36;51;57;62;76;77;ATLETICO;;;;;;;;;;;;;;;;;
26/01/2023;2;6;16;27;47;51;79;CRICIUMA;;;;;;;;;;;;;;;;;
28/01/2023;19;35;38;62;65;69;77;BOTAFOGO;;;;;;;;;;;;;;;;;
31/01/2023;3;32;43;52;56;60;71;CIANORTE;;;;;;;;;;;;;;;;;
02/02/2023;19;20;29;33;55;66;73;BAHIA;;;;;;;;;;;;;;;;;
04/02/2023;41;42;43;44;50;62;77;PARANA;;;;;;;;;;;;;;;;;
07/02/2023;5;30;31;40;55;63;65;ATLETICO;;;;;;;;;;;;;;;;;
09/02/2023;13;18;20;27;28;67;78;AMERICA;;;;;;;;;;;;;;;;;
11/02/2023;3;20;40;43;46;52;79;SPORT;;;;;;;;;;;;;;;;;
14/02/2023;10;11;12;40;53;57;78;SANTOS;;;;;;;;;;;;;;;;;
16/02/2023;6;12;15;16;17;32;64;SPORT;;;;;;;;;;;;;;;;;
18/02/2023;4;15;29;46;56;68;74;OESTE;;;;;;;;;;;;;;;;;
23/02/2023;7;9;19;30;50;56;71;ALTOS;;;;;;;;;;;;;;;;;
25/02/2023;22;28;36;54;58;73;80;OPERARIO;;;;;;;;;;;;;;;;;
28/02/2023;3;5;17;23;31;44;68;CHAPECOENSE;;;;;;;;;;;;;;;;;
02/03/2023;3;16;28;31;35;42;49;ATLETICO;;;;;;;;;;;;;;;;;
04/03/2023;5;17;32;39;45;62;66;CRB;;;;;;;;;;;;;;;;;
07/03/2023;11;18;30;46;62;64;78;PAYSANDU;;;;;;;;;;;;;;;;;
09/03/2023;12;18;20;43;55;58;78;ATLETICO;;;;;;;;;;;;;;;;;
11/03/2023;5;9;30;56;63;67;75;LONDRINA;;;;;;;;;;;;;;;;;
14/03/2023;1;13;17;34;35;40;43;GREMIO;;;;;;;;;;;;;;;;;
16/03/2023;11;12;14;40;61;76;77;GOIAS;;;;;;;;;;;;;;;;;
18/03/2023;1;20;25;52;62;71;74;PONTE PRETA;;;;;;;;;;;;;;;;;
21/03/2023;3;22;32;46;62;67;70;SAMP CORREA;;;;;;;;;;;;;;;;;
23/03/2023;4;7;15;16;19;26;57;FERROVIARIA;;;;;;;;;;;;;;;;;
25/03/2023;7;27;44;47;66;67;71;FIGUEIRENSE;;;;;;;;;;;;;;;;;
28/03/2023;1;11;15;41;44;48;73;FERROVIARIO;;;;;;;;;;;;;;;;;
30/03/2023;15;21;40;43;47;57;60;GUARANI;;;;;;;;;;;;;;;;;
01/04/2023;12;24;29;30;39;41;78;CORITIBA;;;;;;;;;;;;;;;;;
04/04/2023;2;10;18;27;31;66;76;BRASILIENSE;;;;;;;;;;;;;;;;;
06/04/2023;8;13;20;29;34;62;63;CRUZEIRO;;;;;;;;;;;;;;;;;
08/04/2023;7;28;48;56;64;71;80;JACUIPENSE;;;;;;;;;;;;;;;;;
11/04/2023;11;22;25;27;49;65;73;MOTO CLUB;;;;;;;;;;;;;;;;;
13/04/2023;2;4;11;16;35;47;60;ATLETICO;;;;;;;;;;;;;;;;;
15/04/2023;3;8;10;26;35;41;58;MANAUS;;;;;;;;;;;;;;;;;
18/04/2023;12;13;47;49;54;68;77;OESTE;;;;;;;;;;;;;;;;;
20/04/2023;11;22;33;46;52;57;60;BOAVISTA;;;;;;;;;;;;;;;;;
22/04/2023;13;27;43;51;63;75;78;PONTE PRETA;;;;;;;;;;;;;;;;;
25/04/2023;4;25;27;39;48;61;78;SANTOS;;;;;;;;;;;;;;;;;
27/04/2023;6;29;33;49;69;79;80;ALTOS;;;;;;;;;;;;;;;;;
29/04/2023;6;29;46;63;64;72;77;SPORT;;;;;;;;;;;;;;;;;
02/05/2023;6;21;38;41;42;44;45;BAHIA;;;;;;;;;;;;;;;;;
04/05/2023;1;45;54;57;60;63;78;CORINTHIANS;;;;;;;;;;;;;;;;;
06/05/2023;11;31;47;50;58;67;70;SPORT;;;;;;;;;;;;;;;;;
09/05/2023;2;5;24;32;33;43;57;NOVORIZONTINO;;;;;;;;;;;;;;;;;
11/05/2023;7;11;13;33;38;72;76;ATLETICO;;;;;;;;;;;;;;;;;
13/05/2023;14;34;45;55;59;66;70;AVAI;;;;;;;;;;;;;;;;;
16/05/2023;11;20;24;31;44;62;80;JUAZEIRENSE;;;;;;;;;;;;;;;;;
18/05/2023;22;34;35;43;44;54;60;ALTOS;;;;;;;;;;;;;;;;;
20/05/2023;2;6;13;27;33;41;45;BOAVISTA;;;;;;;;;;;;;;;;;
23/05/2023;5;11;28;39;51;55;56;ATHLETICO;;;;;;;;;;;;;;;;;
25/05/2023;15;18;37;39;41;56;74;BOTAFOGO;;;;;;;;;;;;;;;;;
27/05/2023;24;28;39;48;62;64;65;ATLETICO;;;;;;;;;;;;;;;;;
30/05/2023;15;20;33;46;54;55;61;LUVERDENSE;;;;;;;;;;;;;;;;;
01/06/2023;26;31;45;48;55;58;61;FERROVIARIO;;;;;;;;;;;;;;;;;
03/06/2023;9;14;22;34;35;56;60;APARECIDENSE;;;;;;;;;;;;;;;;;
06/06/2023;2;14;21;29;54;58;79;CEARA;;;;;;;;;;;;;;;;;
09/06/2023;5;19;25;45;49;50;74;SAO BENTO;;;;;;;;;;;;;;;;;
10/06/2023;8;14;53;55;57;62;64;ATLETICO;;;;;;;;;;;;;;;;;
13/06/2023;10;39;41;46;61;68;80;CRB;;;;;;;;;;;;;;;;;
15/06/2023;9;15;25;39;44;51;67;OESTE;;;;;;;;;;;;;;;;;
17/06/2023;15;25;31;37;43;58;80;CEARA;;;;;;;;;;;;;;;;;
20/06/2023;7;9;15;21;43;61;79;GREMIO;;;;;;;;;;;;;;;;;
22/06/2023;5;7;18;35;38;65;80;AMERICA;;;;;;;;;;;;;;;;;
24/06/2023;16;24;30;37;44;52;53;JACUIPENSE;;;;;;;;;;;;;;;;;
27/06/2023;1;12;17;18;57;59;77;BOTAFOGO;;;;;;;;;;;;;;;;;
29/06/2023;22;28;33;37;48;52;63;BOTAFOGO;;;;;;;;;;;;;;;;;
01/07/2023;5;15;40;50;64;73;79;GOIAS;;;;;;;;;;;;;;;;;
04/07/2023;8;13;14;29;35;49;59;SAORAIMUNDO;;;;;;;;;;;;;;;;;
06/07/2023;17;45;50;61;65;72;78;VASCO DA GAMA;;;;;;;;;;;;;;;;;
08/07/2023;7;19;27;36;56;74;77;OESTE;;;;;;;;;;;;;;;;;
11/07/2023;11;20;26;27;71;74;78;CAMPINENSE;;;;;;;;;;;;;;;;;
13/07/2023;10;12;40;49;51;53;66;OPERARIO;;;;;;;;;;;;;;;;;
15/07/2023;3;24;49;54;56;57;58;PAYSANDU;;;;;;;;;;;;;;;;;
18/07/2023;9;23;34;48;56;69;71;FLORESTA;;;;;;;;;;;;;;;;;
20/07/2023;1;14;26;29;51;66;71;INTERNACIONAL;;;;;;;;;;;;;;;;;
22/07/2023;5;11;35;41;44;51;53;GOIAS;;;;;;;;;;;;;;;;;
25/07/2023;10;33;48;60;63;75;79;ATLETICO;;;;;;;;;;;;;;;;;
27/07/2023;4;26;47;48;49;68;76;CRUZEIRO;;;;;;;;;;;;;;;;;
29/07/2023;11;18;45;49;66;70;78;GOIAS;;;;;;;;;;;;;;;;;
01/08/2023;1;13;36;57;58;60;80;BOTAFOGO;;;;;;;;;;;;;;;;;
03/08/2023;3;7;50;57;59;72;77;OPERARIO;;;;;;;;;;;;;;;;;
05/08/2023;13;31;34;44;47;68;75;SAO BENTO;;;;;;;;;;;;;;;;;
08/08/2023;25;28;32;43;52;65;70;PAYSANDU;;;;;;;;;;;;;;;;;
10/08/2023;6;33;35;50;51;52;58;VILA NOVA;;;;;;;;;;;;;;;;;
12/08/2023;9;19;20;30;38;61;64;IMPERATRIZ;;;;;;;;;;;;;;;;;
15/08/2023;9;18;40;55;65;68;69;CUIABA;;;;;;;;;;;;;;;;;
17/08/2023;24;31;34;39;44;59;78;PARANA;;;;;;;;;;;;;;;;;
19/08/2023;23;27;38;39;44;53;74;BOA ESPORTE;;;;;;;;;;;;;;;;;
22/08/2023;12;18;23;29;54;61;73;BRAGANTINO;;;;;;;;;;;;;;;;;
24/08/2023;21;22;24;44;47;51;74;PALMEIRAS;;;;;;;;;;;;;;;;;
26/08/2023;12;24;29;31;35;41;61;LONDRINA;;;;;;;;;;;;;;;;;
29/08/2023;8;14;21;22;29;39;78;BOTAFOGO;;;;;;;;;;;;;;;;;
31/08/2023;10;16;38;57;62;64;73;CUIABA;;;;;;;;;;;;;;;;;
02/09/2023;1;3;14;24;32;41;79;APARECIDENSE;;;;;;;;;;;;;;;;;
05/09/2023;15;24;28;30;60;63;71;ALTOS;;;;;;;;;;;;;;;;;
08/09/2023;10;24;30;31;63;76;78;APARECIDENSE;;;;;;;;;;;;;;;;;
09/09/2023;3;23;29;45;50;54;61;CRUZEIRO;;;;;;;;;;;;;;;;;
12/09/2023;21;22;34;48;59;70;78;JUAZEIRENSE;;;;;;;;;;;;;;;;;
14/09/2023;6;14;19;20;35;37;55;VITORIA;;;;;;;;;;;;;;;;;
16/09/2023;1;17;23;31;32;41;46;CORINTHIANS;;;;;;;;;;;;;;;;;
19/09/2023;8;37;38;39;61;70;72;NAUTICO;;;;;;;;;;;;;;;;;
21/09/2023;10;14;24;34;45;62;77;BRASILIENSE;;;;;;;;;;;;;;;;;
23/09/2023;9;16;18;64;65;68;74;FLAMENGO;;;;;;;;;;;;;;;;;
26/09/2023;23;24;28;59;61;69;72;BRAGANTINO;;;;;;;;;;;;;;;;;
28/09/2023;6;27;33;55;57;60;69;LUVERDENSE;;;;;;;;;;;;;;;;;
30/09/2023;23;24;35;45;47;63;78;SAO PAULO;;;;;;;;;;;;;;;;;
03/10/2023;13;24;29;30;32;48;62;PALMEIRAS;;;;;;;;;;;;;;;;;
05/10/2023;5;6;11;13;17;54;76;ITUANO;;;;;;;;;;;;;;;;;
07/10/2023;30;31;38;39;55;70;72;FERROVIARIA;;;;;;;;;;;;;;;;;
10/10/2023;2;5;8;41;58;66;70;FLORESTA;;;;;;;;;;;;;;;;;
13/10/2023;31;32;52;60;63;71;72;AMERICA;;;;;;;;;;;;;;;;;
14/10/2023;33;42;48;52;72;74;79;APARECIDENSE;;;;;;;;;;;;;;;;;
17/10/2023;12;20;35;37;41;58;78;GUARANI;;;;;;;;;;;;;;;;;
19/10/2023;18;34;37;40;53;60;66;ATHLETICO;;;;;;;;;;;;;;;;;
21/10/2023;11;13;16;25;28;57;78;BOAVISTA;;;;;;;;;;;;;;;;;
24/10/2023;9;14;17;20;33;45;64;TREZE;;;;;;;;;;;;;;;;;
26/10/2023;10;19;36;38;55;62;63;SANTOS;;;;;;;;;;;;;;;;;
28/10/2023;28;30;31;33;49;59;64;NAUTICO;;;;;;;;;;;;;;;;;
31/10/2023;5;6;50;54;60;65;68;FERROVIARIA;;;;;;;;;;;;;;;;;
03/11/2023;13;15;21;41;70;73;78;SAMP CORREA;;;;;;;;;;;;;;;;;
04/11/2023;11;33;40;42;45;54;57;FLUMINENSE;;;;;;;;;;;;;;;;;
07/11/2023;17;38;45;47;49;65;80;BRASIL DE PELOTAS;;;;;;;;;;;;;;;;;
09/11/2023;1;8;11;30;35;65;80;FLORESTA;;;;;;;;;;;;;;;;;
11/11/2023;5;22;32;36;51;62;72;SPORT;;;;;;;;;;;;;;;;;
14/11/2023;1;6;14;45;50;74;78;FIGUEIRENSE;;;;;;;;;;;;;;;;;
16/11/2023;3;26;41;49;51;57;61;OESTE;;;;;;;;;;;;;;;;;
18/11/2023;2;4;10;29;40;54;63;CIANORTE;;;;;;;;;;;;;;;;;
21/11/2023;20;33;36;37;45;50;78;OPERARIO;;;;;;;;;;;;;;;;;
23/11/2023;30;34;41;63;66;71;75;SAO PAULO;;;;;;;;;;;;;;;;;
25/11/2023;21;26;41;61;69;78;80;CAXIAS;;;;;;;;;;;;;;;;;
28/11/2023;1;2;16;23;49;61;78;JUAZEIRENSE;;;;;;;;;;;;;;;;;
30/11/2023;40;42;43;44;57;58;70;PARANA;;;;;;;;;;;;;;;;;
02/12/2023;4;43;44;58;66;67;74;MANAUS;;;;;;;;;;;;;;;;;
05/12/2023;27;31;37;40;47;51;69;MOTO CLUB;;;;;;;;;;;;;;;;;
07/12/2023;3;26;48;51;55;64;74;INTERNACIONAL;;;;;;;;;;;;;;;;;
09/12/2023;11;24;39;41;45;49;67;SAORAIMUNDO;;;;;;;;;;;;;;;;;
12/12/2023;14;29;45;51;65;69;70;GUARANI;;;;;;;;;;;;;;;;;
14/12/2023;6;12;54;63;64;69;78;FLORESTA;;;;;;;;;;;;;;;;;
16/12/2023;28;47;52;53;64;65;68;CAXIAS;;;;;;;;;;;;;;;;;
