Data Sorteio;Bola1;Bola2;Bola3;Bola4;Bola5;;;;;;;;;;;;;;
15/10/2021;9;30;33;41;50;;;;;;;;;;;;;;
16/10/2021;2;21;24;28;56;;;;;;;;;;;;;;
18/10/2021;5;23;31;32;63;;;;;;;;;;;;;;
19/10/2021;8;16;44;72;77;;;;;;;;;;;;;;
20/10/2021;5;28;34;43;56;;;;;;;;;;;;;;
21/10/2021;4;17;31;52;72;;;;;;;;;;;;;;
22/10/2021;5;32;46;65;69;;;;;;;;;;;;;;
23/10/2021;11;43;45;49;56;;;;;;;;;;;;;;
25/10/2021;15;28;41;44;60;;;;;;;;;;;;;;
26/10/2021;26;59;60;61;73;;;;;;;;;;;;;;
27/10/2021;24;46;49;64;76;;;;;;;;;;;;;;
28/10/2021;6;41;67;69;70;;;;;;;;;;;;;;
29/10/2021;9;12;25;35;63;;;;;;;;;;;;;;
30/10/2021;2;24;25;33;44;;;;;;;;;;;;;;
03/11/2021;1;51;52;62;80;;;;;;;;;;;;;;
04/11/2021;4;17;33;37;60;;;;;;;;;;;;;;
05/11/2021;16;39;43;45;77;;;;;;;;;;;;;;
06/11/2021;10;15;22;74;78;;;;;;;;;;;;;;
08/11/2021;8;32;40;49;55;;;;;;;;;;;;;;
09/11/2021;4;8;26;44;46;;;;;;;;;;;;;;
10/11/2021;7;10;15;33;69;;;;;;;;;;;;;;
11/11/2021;9;30;38;39;54;;;;;;;;;;;;;;
12/11/2021;9;16;54;63;64;;;;;;;;;;;;;;
13/11/2021;8;33;47;53;61;;;;;;;;;;;;;;
16/11/2021;6;9;24;31;74;;;;;;;;;;;;;;
17/11/2021;25;35;53;69;78;;;;;;;;;;;;;;
18/11/2021;2;4;33;52;65;;;;;;;;;;;;;;
19/11/2021;17;44;49;50;65;;;;;;;;;;;;;;
20/11/2021;8;22;45;53;71;;;;;;;;;;;;;;
22/11/2021;6;14;26;33;70;;;;;;;;;;;;;;
23/11/2021;16;19;36;54;59;;;;;;;;;;;;;;
24/11/2021;11;21;25;47;72;;;;;;;;;;;;;;
25/11/2021;26;32;39;60;76;;;;;;;;;;;;;;
26/11/2021;25;37;44;51;60;;;;;;;;;;;;;;
27/11/2021;6;26;72;76;77;;;;;;;;;;;;;;
29/11/2021;28;35;45;64;72;;;;;;;;;;;;;;
30/11/2021;6;20;56;57;62;;;;;;;;;;;;;;
01/12/2021;12;23;59;60;72;;;;;;;;;;;;;;
02/12/2021;4;6;15;40;44;;;;;;;;;;;;;;
03/12/2021;14;32;36;45;50;;;;;;;;;;;;;;
04/12/2021;14;40;51;56;57;;;;;;;;;;;;;;
06/12/2021;7;30;47;54;64;;;;;;;;;;;;;;
07/12/2021;22;35;45;48;76;;;;;;;;;;;;;;
08/12/2021;1;28;55;57;61;;;;;;;;;;;;;;
09/12/2021;19;51;57;67;77;;;;;;;;;;;;;;
10/12/2021;6;11;17;41;57;;;;;;;;;;;;;;
11/12/2021;30;43;54;76;77;;;;;;;;;;;;;;
13/12/2021;32;38;42;44;46;;;;;;;;;;;;;;
14/12/2021;13;56;59;61;63;;;;;;;;;;;;;;
15/12/2021;29;45;56;60;77;;;;;;;;;;;;;;
16/12/2021;34;51;56;65;71;;;;;;;;;;;;;;
17/12/2021;4;12;24;30;56;;;;;;;;;;;;;;
18/12/2021;26;27;29;74;77;;;;;;;;;;;;;;
20/12/2021;1;3;6;64;65;;;;;;;;;;;;;;
21/12/2021;3;7;29;51;55;;;;;;;;;;;;;;
22/12/2021;15;36;40;53;58;;;;;;;;;;;;;;
23/12/2021;5;18;26;46;65;;;;;;;;;;;;;;
24/12/2021;36;55;58;66;71;;;;;;;;;;;;;;
27/12/2021;19;24;32;35;72;;;;;;;;;;;;;;
28/12/2021;7;50;52;73;78;;;;;;;;;;;;;;
29/12/2021;8;11;19;41;73;;;;;;;;;;;;;;
30/12/2021;9;49;51;54;71;;;;;;;;;;;;;;
03/01/2022;28;37;51;59;72;;;;;;;;;;;;;;
04/01/2022;2;9;47;51;77;;;;;;;;;;;;;;
05/01/2022;8;16;28;56;59;;;;;;;;;;;;;;
06/01/2022;22;35;38;53;71;;;;;;;;;;;;;;
07/01/2022;4;7;16;43;79;;;;;;;;;;;;;;
08/01/2022;25;32;38;52;73;;;;;;;;;;;;;;
10/01/2022;6;33;49;52;54;;;;;;;;;;;;;;
11/01/2022;4;22;46;71;78;;;;;;;;;;;;;;
12/01/2022;9;22;66;78;80;;;;;;;;;;;;;;
13/01/2022;15;26;28;45;64;;;;;;;;;;;;;;
14/01/2022;10;17;41;60;66;;;;;;;;;;;;;;
15/01/2022;8;14;35;44;53;;;;;;;;;;;;;;
17/01/2022;36;51;55;66;76;;;;;;;;;;;;;;
18/01/2022;1;15;23;50;53;;;;;;;;;;;;;;
19/01/2022;5;38;41;52;59;;;;;;;;;;;;;;
20/01/2022;11;15;42;73;74;;;;;;;;;;;;;;
21/01/2022;31;45;52;71;77;;;;;;;;;;;;;;
22/01/2022;28;31;38;68;77;;;;;;;;;;;;;;
24/01/2022;23;37;58;67;69;;;;;;;;;;;;;;
25/01/2022;5;12;38;42;78;;;;;;;;;;;;;;
26/01/2022;28;30;63;70;76;;;;;;;;;;;;;;
27/01/2022;13;38;44;68;78;;;;;;;;;;;;;;
28/01/2022;6;47;48;58;64;;;;;;;;;;;;;;
29/01/2022;7;14;27;40;73;;;;;;;;;;;;;;
31/01/2022;9;15;66;71;78;;;;;;;;;;;;;;
01/02/2022;15;16;20;31;55;;;;;;;;;;;;;;
02/02/2022;26;27;29;40;76;;;;;;;;;;;;;;
03/02/2022;6;12;24;32;69;;;;;;;;;;;;;;
04/02/2022;30;49;61;75;79;;;;;;;;;;;;;;
05/02/2022;6;17;48;52;76;;;;;;;;;;;;;;
07/02/2022;11;19;30;32;39;;;;;;;;;;;;;;
08/02/2022;2;44;58;66;70;;;;;;;;;;;;;;
09/02/2022;11;21;46;72;80;;;;;;;;;;;;;;
10/02/2022;26;51;60;69;71;;;;;;;;;;;;;;
11/02/2022;5;39;56;75;78;;;;;;;;;;;;;;
12/02/2022;10;12;25;42;74;;;;;;;;;;;;;;
14/02/2022;5;30;52;62;75;;;;;;;;;;;;;;
15/02/2022;10;30;33;48;52;;;;;;;;;;;;;;
16/02/2022;5;27;32;43;69;;;;;;;;;;;;;;
17/02/2022;11;12;40;59;60;;;;;;;;;;;;;;
18/02/2022;9;37;53;57;80;;;;;;;;;;;;;;
19/02/2022;4;34;36;48;80;;;;;;;;;;;;;;
21/02/2022;4;26;36;56;60;;;;;;;;;;;;;;
22/02/2022;9;11;39;40;55;;;;;;;;;;;;;;
23/02/2022;3;12;26;35;36;;;;;;;;;;;;;;
24/02/2022;17;49;51;62;79;;;;;;;;;;;;;;
25/02/2022;26;27;37;41;42;;;;;;;;;;;;;;
26/02/2022;21;30;54;58;65;;;;;;;;;;;;;;
02/03/2022;12;38;39;50;77;;;;;;;;;;;;;;
03/03/2022;13;22;51;66;72;;;;;;;;;;;;;;
04/03/2022;14;23;40;52;62;;;;;;;;;;;;;;
05/03/2022;7;13;17;59;79;;;;;;;;;;;;;;
07/03/2022;1;2;34;40;78;;;;;;;;;;;;;;
08/03/2022;8;28;37;43;79;;;;;;;;;;;;;;
09/03/2022;8;16;36;73;79;;;;;;;;;;;;;;
10/03/2022;8;14;25;70;72;;;;;;;;;;;;;;
11/03/2022;36;38;60;68;71;;;;;;;;;;;;;;
12/03/2022;13;15;30;35;43;;;;;;;;;;;;;;
14/03/2022;6;9;59;69;78;;;;;;;;;;;;;;
15/03/2022;6;7;17;56;71;;;;;;;;;;;;;;
16/03/2022;17;25;34;56;76;;;;;;;;;;;;;;
17/03/2022;3;7;37;63;68;;;;;;;;;;;;;;
18/03/2022;4;27;45;69;71;;;;;;;;;;;;;;
19/03/2022;7;34;42;57;77;;;;;;;;;;;;;;
21/03/2022;7;16;26;37;64;;;;;;;;;;;;;;
22/03/2022;35;37;67;72;80;;;;;;;;;;;;;;
23/03/2022;8;30;54;63;71;;;;;;;;;;;;;;
24/03/2022;29;55;56;63;75;;;;;;;;;;;;;;
25/03/2022;11;18;22;36;59;;;;;;;;;;;;;;
26/03/2022;2;37;58;74;80;;;;;;;;;;;;;;
28/03/2022;8;26;37;57;75;;;;;;;;;;;;;;
29/03/2022;10;18;24;45;77;;;;;;;;;;;;;;
30/03/2022;17;28;57;73;79;;;;;;;;;;;;;;
31/03/2022;5;22;56;65;73;;;;;;;;;;;;;;
01/04/2022;9;12;46;56;58;;;;;;;;;;;;;;
02/04/2022;13;15;44;56;60;;;;;;;;;;;;;;
04/04/2022;26;31;36;71;72;;;;;;;;;;;;;;
05/04/2022;9;15;19;61;63;;;;;;;;;;;;;;
06/04/2022;7;36;54;66;67;;;;;;;;;;;;;;
07/04/2022;4;11;29;31;69;;;;;;;;;;;;;;
08/04/2022;12;16;60;69;70;;;;;;;;;;;;;;
09/04/2022;13;16;53;73;75;;;;;;;;;;;;;;
11/04/2022;9;11;12;38;56;;;;;;;;;;;;;;
12/04/2022;14;20;46;49;50;;;;;;;;;;;;;;
13/04/2022;15;39;44;65;72;;;;;;;;;;;;;;
14/04/2022;3;4;53;55;58;;;;;;;;;;;;;;
16/04/2022;4;26;56;58;79;;;;;;;;;;;;;;
18/04/2022;7;8;37;59;66;;;;;;;;;;;;;;
19/04/2022;1;17;58;63;78;;;;;;;;;;;;;;
20/04/2022;14;45;67;74;79;;;;;;;;;;;;;;
22/04/2022;9;13;23;35;80;;;;;;;;;;;;;;
23/04/2022;1;3;10;21;35;;;;;;;;;;;;;;
25/04/2022;14;34;60;61;64;;;;;;;;;;;;;;
26/04/2022;12;31;72;74;80;;;;;;;;;;;;;;
27/04/2022;9;10;23;33;47;;;;;;;;;;;;;;
28/04/2022;12;13;15;23;50;;;;;;;;;;;;;;
29/04/2022;4;15;39;43;46;;;;;;;;;;;;;;
30/04/2022;1;54;60;73;75;;;;;;;;;;;;;;
02/05/2022;15;22;65;76;80;;;;;;;;;;;;;;
03/05/2022;7;23;30;52;60;;;;;;;;;;;;;;
04/05/2022;34;38;39;58;67;;;;;;;;;;;;;;
05/05/2022;22;51;67;69;70;;;;;;;;;;;;;;
06/05/2022;5;57;59;66;73;;;;;;;;;;;;;;
07/05/2022;17;56;59;75;78;;;;;;;;;;;;;;
09/05/2022;4;22;35;40;54;;;;;;;;;;;;;;
10/05/2022;24;32;44;45;69;;;;;;;;;;;;;;
11/05/2022;10;44;58;59;61;;;;;;;;;;;;;;
12/05/2022;5;27;56;59;71;;;;;;;;;;;;;;
13/05/2022;2;32;41;42;70;;;;;;;;;;;;;;
14/05/2022;37;38;43;44;55;;;;;;;;;;;;;;
16/05/2022;28;35;43;50;59;;;;;;;;;;;;;;
17/05/2022;17;22;24;34;36;;;;;;;;;;;;;;
18/05/2022;12;38;47;56;66;;;;;;;;;;;;;;
19/05/2022;6;14;39;68;72;;;;;;;;;;;;;;
20/05/2022;14;30;38;40;75;;;;;;;;;;;;;;
21/05/2022;31;36;46;53;66;;;;;;;;;;;;;;
23/05/2022;8;34;43;57;66;;;;;;;;;;;;;;
24/05/2022;11;39;44;50;74;;;;;;;;;;;;;;
25/05/2022;28;45;49;61;76;;;;;;;;;;;;;;
26/05/2022;20;23;33;54;60;;;;;;;;;;;;;;
27/05/2022;33;54;65;71;74;;;;;;;;;;;;;;
28/05/2022;11;24;35;62;63;;;;;;;;;;;;;;
30/05/2022;14;16;30;48;63;;;;;;;;;;;;;;
31/05/2022;5;11;62;67;78;;;;;;;;;;;;;;
01/06/2022;9;12;42;54;62;;;;;;;;;;;;;;
02/06/2022;51;56;62;69;74;;;;;;;;;;;;;;
03/06/2022;9;19;63;66;71;;;;;;;;;;;;;;
04/06/2022;2;7;35;62;67;;;;;;;;;;;;;;
06/06/2022;11;20;59;68;79;;;;;;;;;;;;;;
07/06/2022;15;28;29;42;43;;;;;;;;;;;;;;
08/06/2022;16;23;48;59;62;;;;;;;;;;;;;;
09/06/2022;4;37;42;62;72;;;;;;;;;;;;;;
10/06/2022;9;23;34;35;78;;;;;;;;;;;;;;
11/06/2022;3;9;28;57;64;;;;;;;;;;;;;;
13/06/2022;2;15;24;49;60;;;;;;;;;;;;;;
14/06/2022;21;30;62;63;73;;;;;;;;;;;;;;
15/06/2022;46;56;65;69;76;;;;;;;;;;;;;;
25/06/2022;35;36;49;75;80;;;;;;;;;;;;;;
27/06/2022;5;21;45;75;78;;;;;;;;;;;;;;
28/06/2022;12;24;31;71;80;;;;;;;;;;;;;;
29/06/2022;18;42;45;60;77;;;;;;;;;;;;;;
30/06/2022;19;22;42;69;72;;;;;;;;;;;;;;
01/07/2022;11;17;18;57;68;;;;;;;;;;;;;;
02/07/2022;7;30;48;57;72;;;;;;;;;;;;;;
04/07/2022;23;26;41;43;48;;;;;;;;;;;;;;
05/07/2022;4;6;29;58;66;;;;;;;;;;;;;;
06/07/2022;19;27;30;41;66;;;;;;;;;;;;;;
07/07/2022;5;14;26;29;66;;;;;;;;;;;;;;
08/07/2022;7;21;54;75;78;;;;;;;;;;;;;;
09/07/2022;23;24;32;40;72;;;;;;;;;;;;;;
11/07/2022;12;37;47;59;77;;;;;;;;;;;;;;
12/07/2022;11;38;39;44;45;;;;;;;;;;;;;;
13/07/2022;51;56;68;71;74;;;;;;;;;;;;;;
14/07/2022;9;12;21;57;62;;;;;;;;;;;;;;
15/07/2022;7;31;69;72;73;;;;;;;;;;;;;;
16/07/2022;12;17;27;29;31;;;;;;;;;;;;;;
18/07/2022;21;27;37;73;76;;;;;;;;;;;;;;
19/07/2022;16;20;42;51;60;;;;;;;;;;;;;;
20/07/2022;7;48;59;64;74;;;;;;;;;;;;;;
21/07/2022;13;29;65;67;68;;;;;;;;;;;;;;
22/07/2022;2;20;30;32;40;;;;;;;;;;;;;;
23/07/2022;11;20;26;27;64;;;;;;;;;;;;;;
25/07/2022;10;15;51;55;60;;;;;;;;;;;;;;
26/07/2022;28;37;67;73;74;;;;;;;;;;;;;;
27/07/2022;3;6;49;59;70;;;;;;;;;;;;;;
28/07/2022;4;5;17;74;77;;;;;;;;;;;;;;
29/07/2022;3;25;50;56;78;;;;;;;;;;;;;;
30/07/2022;7;17;39;59;61;;;;;;;;;;;;;;
01/08/2022;19;23;40;53;74;;;;;;;;;;;;;;
02/08/2022;11;27;33;70;73;;;;;;;;;;;;;;
03/08/2022;20;46;53;61;73;;;;;;;;;;;;;;
04/08/2022;7;17;20;21;58;;;;;;;;;;;;;;
05/08/2022;3;12;14;38;56;;;;;;;;;;;;;;
06/08/2022;4;27;28;32;54;;;;;;;;;;;;;;
08/08/2022;11;42;44;51;70;;;;;;;;;;;;;;
09/08/2022;1;6;29;30;74;;;;;;;;;;;;;;
10/08/2022;26;28;30;43;62;;;;;;;;;;;;;;
11/08/2022;7;30;34;42;69;;;;;;;;;;;;;;
12/08/2022;7;25;35;54;60;;;;;;;;;;;;;;
13/08/2022;1;16;36;54;58;;;;;;;;;;;;;;
15/08/2022;25;46;49;73;77;;;;;;;;;;;;;;
16/08/2022;14;36;42;47;67;;;;;;;;;;;;;;
17/08/2022;6;19;20;26;34;;;;;;;;;;;;;;
18/08/2022;6;39;55;58;69;;;;;;;;;;;;;;
19/08/2022;54;62;66;74;75;;;;;;;;;;;;;;
20/08/2022;5;38;42;52;72;;;;;;;;;;;;;;
22/08/2022;17;20;21;46;80;;;;;;;;;;;;;;
23/08/2022;21;23;24;43;54;;;;;;;;;;;;;;
24/08/2022;10;24;30;40;70;;;;;;;;;;;;;;
25/08/2022;9;33;37;54;68;;;;;;;;;;;;;;
26/08/2022;34;50;54;58;62;;;;;;;;;;;;;;
27/08/2022;2;4;32;34;53;;;;;;;;;;;;;;
29/08/2022;10;13;16;28;47;;;;;;;;;;;;;;
30/08/2022;30;43;48;52;71;;;;;;;;;;;;;;
31/08/2022;24;46;47;64;78;;;;;;;;;;;;;;
01/09/2022;6;32;34;51;60;;;;;;;;;;;;;;
02/09/2022;20;22;42;55;57;;;;;;;;;;;;;;
03/09/2022;10;12;48;54;65;;;;;;;;;;;;;;
05/09/2022;7;14;50;54;61;;;;;;;;;;;;;;
06/09/2022;8;13;27;29;67;;;;;;;;;;;;;;
08/09/2022;18;30;31;46;73;;;;;;;;;;;;;;
09/09/2022;2;22;23;37;58;;;;;;;;;;;;;;
10/09/2022;7;23;26;54;80;;;;;;;;;;;;;;
12/09/2022;8;12;26;64;74;;;;;;;;;;;;;;
13/09/2022;12;23;52;75;76;;;;;;;;;;;;;;
14/09/2022;6;38;43;48;55;;;;;;;;;;;;;;
15/09/2022;8;15;16;49;77;;;;;;;;;;;;;;
16/09/2022;7;21;33;47;68;;;;;;;;;;;;;;
17/09/2022;26;42;44;74;75;;;;;;;;;;;;;;
19/09/2022;1;10;27;72;77;;;;;;;;;;;;;;
20/09/2022;13;42;49;60;71;;;;;;;;;;;;;;
21/09/2022;5;14;32;49;79;;;;;;;;;;;;;;
22/09/2022;7;25;28;50;62;;;;;;;;;;;;;;
23/09/2022;39;40;45;63;74;;;;;;;;;;;;;;
24/09/2022;1;11;14;35;69;;;;;;;;;;;;;;
26/09/2022;6;13;24;31;48;;;;;;;;;;;;;;
27/09/2022;6;11;57;73;78;;;;;;;;;;;;;;
28/09/2022;8;9;27;76;77;;;;;;;;;;;;;;
29/09/2022;11;17;24;32;49;;;;;;;;;;;;;;
30/09/2022;4;5;18;64;74;;;;;;;;;;;;;;
01/10/2022;7;12;36;67;72;;;;;;;;;;;;;;
03/10/2022;3;20;34;53;60;;;;;;;;;;;;;;
04/10/2022;2;20;24;29;49;;;;;;;;;;;;;;
05/10/2022;15;36;51;55;67;;;;;;;;;;;;;;
06/10/2022;25;35;51;55;65;;;;;;;;;;;;;;
07/10/2022;3;5;19;70;75;;;;;;;;;;;;;;
08/10/2022;13;20;29;38;77;;;;;;;;;;;;;;
10/10/2022;25;39;45;61;63;;;;;;;;;;;;;;
11/10/2022;2;3;16;26;62;;;;;;;;;;;;;;
13/10/2022;22;50;52;64;75;;;;;;;;;;;;;;
14/10/2022;5;27;35;37;48;;;;;;;;;;;;;;
15/10/2022;18;20;39;57;68;;;;;;;;;;;;;;
17/10/2022;8;38;54;61;67;;;;;;;;;;;;;;
18/10/2022;28;30;41;52;73;;;;;;;;;;;;;;
19/10/2022;13;45;47;48;75;;;;;;;;;;;;;;
20/10/2022;12;26;43;46;66;;;;;;;;;;;;;;
21/10/2022;13;15;19;33;40;;;;;;;;;;;;;;
22/10/2022;8;21;54;60;76;;;;;;;;;;;;;;
24/10/2022;11;16;37;59;66;;;;;;;;;;;;;;
25/10/2022;21;25;28;35;48;;;;;;;;;;;;;;
26/10/2022;32;35;37;65;66;;;;;;;;;;;;;;
27/10/2022;5;24;40;55;73;;;;;;;;;;;;;;
28/10/2022;8;46;53;59;77;;;;;;;;;;;;;;
29/10/2022;17;28;63;65;68;;;;;;;;;;;;;;
31/10/2022;44;53;55;61;64;;;;;;;;;;;;;;
01/11/2022;4;21;23;29;79;;;;;;;;;;;;;;
03/11/2022;17;20;57;66;74;;;;;;;;;;;;;;
04/11/2022;2;11;34;36;53;;;;;;;;;;;;;;
05/11/2022;13;14;29;53;56;;;;;;;;;;;;;;
07/11/2022;15;23;41;47;67;;;;;;;;;;;;;;
08/11/2022;1;8;32;58;63;;;;;;;;;;;;;;
09/11/2022;3;19;33;58;80;;;;;;;;;;;;;;
10/11/2022;26;28;33;63;71;;;;;;;;;;;;;;
11/11/2022;6;8;13;34;50;;;;;;;;;;;;;;
12/11/2022;9;12;39;66;71;;;;;;;;;;;;;;
14/11/2022;24;30;33;60;69;;;;;;;;;;;;;;
16/11/2022;20;24;36;45;46;;;;;;;;;;;;;;
17/11/2022;3;15;20;57;58;;;;;;;;;;;;;;
18/11/2022;1;2;40;51;64;;;;;;;;;;;;;;
19/11/2022;13;24;36;38;54;;;;;;;;;;;;;;
21/11/2022;4;15;17;24;38;;;;;;;;;;;;;;
22/11/2022;43;47;55;72;80;;;;;;;;;;;;;;
23/11/2022;6;15;23;25;60;;;;;;;;;;;;;;
24/11/2022;45;49;52;54;66;;;;;;;;;;;;;;
25/11/2022;17;19;21;31;57;;;;;;;;;;;;;;
26/11/2022;2;34;37;61;74;;;;;;;;;;;;;;
28/11/2022;5;51;72;73;80;;;;;;;;;;;;;;
29/11/2022;31;46;55;57;66;;;;;;;;;;;;;;
30/11/2022;20;23;29;39;54;;;;;;;;;;;;;;
01/12/2022;5;17;34;62;69;;;;;;;;;;;;;;
02/12/2022;4;11;19;22;53;;;;;;;;;;;;;;
03/12/2022;6;8;15;20;24;;;;;;;;;;;;;;
05/12/2022;12;17;18;26;27;;;;;;;;;;;;;;
06/12/2022;14;16;18;28;35;;;;;;;;;;;;;;
07/12/2022;38;47;54;57;78;;;;;;;;;;;;;;
08/12/2022;21;30;68;74;79;;;;;;;;;;;;;;
09/12/2022;3;21;26;49;57;;;;;;;;;;;;;;
10/12/2022;5;8;10;55;80;;;;;;;;;;;;;;
12/12/2022;18;34;43;60;65;;;;;;;;;;;;;;
13/12/2022;2;13;40;43;70;;;;;;;;;;;;;;
14/12/2022;14;34;47;48;60;;;;;;;;;;;;;;
15/12/2022;16;35;48;52;66;;;;;;;;;;;;;;
16/12/2022;11;16;58;68;77;;;;;;;;;;;;;;
17/12/2022;28;30;56;70;75;;;;;;;;;;;;;;
19/12/2022;13;19;42;58;64;;;;;;;;;;;;;;
20/12/2022;5;7;23;75;79;;;;;;;;;;;;;;
21/12/2022;12;29;34;55;78;;;;;;;;;;;;;;
22/12/2022;42;55;69;73;78;;;;;;;;;;;;;;
23/12/2022;3;19;25;35;80;;;;;;;;;;;;;;
24/12/2022;4;13;16;17;24;;;;;;;;;;;;;;
26/12/2022;4;12;30;45;55;;;;;;;;;;;;;;
27/12/2022;33;50;57;75;77;;;;;;;;;;;;;;
28/12/2022;6;16;18;22;75;;;;;;;;;;;;;;
29/12/2022;3;28;34;37;46;;;;;;;;;;;;;;
30/12/2022;32;41;50;61;64;;;;;;;;;;;;;;
31/12/2022;14;24;38;69;78;;;;;;;;;;;;;;
02/01/2023;29;32;35;69;78;;;;;;;;;;;;;;
03/01/2023;4;7;50;56;66;;;;;;;;;;;;;;
04/01/2023;17;27;29;36;61;;;;;;;;;;;;;;
05/01/2023;1;20;50;63;68;;;;;;;;;;;;;;
06/01/2023;3;19;26;43;74;;;;;;;;;;;;;;
07/01/2023;5;6;25;26;34;;;;;;;;;;;;;;
09/01/2023;1;40;69;73;76;;;;;;;;;;;;;;
10/01/2023;16;17;24;44;65;;;;;;;;;;;;;;
11/01/2023;1;2;18;50;63;;;;;;;;;;;;;;
12/01/2023;7;44;49;57;75;;;;;;;;;;;;;;
13/01/2023;9;39;56;59;76;;;;;;;;;;;;;;
14/01/2023;1;7;49;59;61;;;;;;;;;;;;;;
16/01/2023;3;12;36;42;77;;;;;;;;;;;;;;
17/01/2023;35;42;44;70;76;;;;;;;;;;;;;;
18/01/2023;11;16;59;74;75;;;;;;;;;;;;;;
19/01/2023;2;4;35;45;79;;;;;;;;;;;;;;
20/01/2023;15;40;45;56;63;;;;;;;;;;;;;;
21/01/2023;14;25;28;46;52;;;;;;;;;;;;;;
23/01/2023;11;41;47;59;77;;;;;;;;;;;;;;
24/01/2023;4;14;21;33;39;;;;;;;;;;;;;;
25/01/2023;24;36;45;64;76;;;;;;;;;;;;;;
26/01/2023;22;29;30;47;74;;;;;;;;;;;;;;
27/01/2023;24;29;40;68;76;;;;;;;;;;;;;;
28/01/2023;7;15;16;61;62;;;;;;;;;;;;;;
30/01/2023;10;16;22;69;76;;;;;;;;;;;;;;
31/01/2023;2;20;29;33;46;;;;;;;;;;;;;;
01/02/2023;24;41;47;76;78;;;;;;;;;;;;;;
02/02/2023;11;25;26;59;68;;;;;;;;;;;;;;
03/02/2023;18;21;64;66;80;;;;;;;;;;;;;;
04/02/2023;20;42;43;49;57;;;;;;;;;;;;;;
06/02/2023;24;28;43;65;73;;;;;;;;;;;;;;
07/02/2023;18;22;38;64;65;;;;;;;;;;;;;;
08/02/2023;34;41;44;54;66;;;;;;;;;;;;;;
09/02/2023;9;12;23;37;44;;;;;;;;;;;;;;
10/02/2023;7;22;38;51;79;;;;;;;;;;;;;;
11/02/2023;8;26;37;57;70;;;;;;;;;;;;;;
13/02/2023;4;21;33;45;46;;;;;;;;;;;;;;
14/02/2023;1;4;5;35;40;;;;;;;;;;;;;;
15/02/2023;7;22;52;63;65;;;;;;;;;;;;;;
16/02/2023;11;39;60;70;75;;;;;;;;;;;;;;
17/02/2023;5;20;36;42;46;;;;;;;;;;;;;;
18/02/2023;2;4;21;37;63;;;;;;;;;;;;;;
22/02/2023;8;10;31;62;71;;;;;;;;;;;;;;
23/02/2023;28;32;55;60;63;;;;;;;;;;;;;;
24/02/2023;7;17;38;64;71;;;;;;;;;;;;;;
25/02/2023;13;24;44;57;66;;;;;;;;;;;;;;
27/02/2023;29;33;47;59;70;;;;;;;;;;;;;;
28/02/2023;8;23;27;37;67;;;;;;;;;;;;;;
01/03/2023;4;31;34;36;63;;;;;;;;;;;;;;
02/03/2023;5;16;19;62;79;;;;;;;;;;;;;;
03/03/2023;7;29;41;61;69;;;;;;;;;;;;;;
04/03/2023;51;62;70;76;78;;;;;;;;;;;;;;
06/03/2023;30;32;65;66;73;;;;;;;;;;;;;;
07/03/2023;2;6;60;66;74;;;;;;;;;;;;;;
08/03/2023;15;22;31;36;68;;;;;;;;;;;;;;
09/03/2023;20;35;38;42;71;;;;;;;;;;;;;;
10/03/2023;5;24;26;37;75;;;;;;;;;;;;;;
11/03/2023;22;38;61;78;79;;;;;;;;;;;;;;
13/03/2023;3;8;40;43;67;;;;;;;;;;;;;;
14/03/2023;4;13;29;57;72;;;;;;;;;;;;;;
15/03/2023;2;25;48;59;75;;;;;;;;;;;;;;
16/03/2023;36;45;61;76;79;;;;;;;;;;;;;;
17/03/2023;9;24;26;44;62;;;;;;;;;;;;;;
18/03/2023;8;36;43;60;69;;;;;;;;;;;;;;
20/03/2023;1;27;41;69;76;;;;;;;;;;;;;;
21/03/2023;16;19;40;51;72;;;;;;;;;;;;;;
22/03/2023;21;33;49;55;80;;;;;;;;;;;;;;
23/03/2023;15;27;29;33;60;;;;;;;;;;;;;;
24/03/2023;5;8;19;56;60;;;;;;;;;;;;;;
25/03/2023;8;12;33;47;65;;;;;;;;;;;;;;
27/03/2023;25;27;49;54;75;;;;;;;;;;;;;;
28/03/2023;1;26;48;55;63;;;;;;;;;;;;;;
29/03/2023;16;23;50;71;73;;;;;;;;;;;;;;
30/03/2023;7;13;14;30;57;;;;;;;;;;;;;;
31/03/2023;13;24;38;54;78;;;;;;;;;;;;;;
01/04/2023;2;17;59;62;80;;;;;;;;;;;;;;
03/04/2023;21;42;43;48;64;;;;;;;;;;;;;;
04/04/2023;24;62;71;78;80;;;;;;;;;;;;;;
05/04/2023;8;30;38;40;80;;;;;;;;;;;;;;
06/04/2023;14;29;38;61;70;;;;;;;;;;;;;;
08/04/2023;29;44;62;74;80;;;;;;;;;;;;;;
10/04/2023;12;23;49;50;59;;;;;;;;;;;;;;
11/04/2023;14;31;47;49;60;;;;;;;;;;;;;;
12/04/2023;10;14;54;61;63;;;;;;;;;;;;;;
13/04/2023;22;30;31;33;45;;;;;;;;;;;;;;
14/04/2023;7;21;24;45;71;;;;;;;;;;;;;;
15/04/2023;3;23;24;60;79;;;;;;;;;;;;;;
17/04/2023;1;19;20;58;68;;;;;;;;;;;;;;
18/04/2023;17;43;66;71;75;;;;;;;;;;;;;;
19/04/2023;24;41;55;62;70;;;;;;;;;;;;;;
20/04/2023;49;54;56;58;80;;;;;;;;;;;;;;
22/04/2023;5;26;37;53;63;;;;;;;;;;;;;;
